pmid,pmc,title,journal,doi,issn,publisher
17826090.0,,"On-resin cyclization of peptide ligands of the Vascular Endothelial Growth Factor Receptor 1 by copper(I)-catalyzed 1,3-dipolar azide-alkyne cycloaddition.",Bioorg Med Chem Lett,10.1016/j.bmcl.2007.07.087,0960-894X,Elsevier BV
25982945.0,4472001.0,Conformational Changes of the Clamp of the Protein Translocation ATPase SecA.,J Mol Biol,10.1016/j.jmb.2015.05.003,1089-8638,Elsevier BV
17222425.0,,Structure of thiocyanate hydrolase: a new nitrile hydratase family protein with a novel five-coordinate cobalt(III) center.,J Mol Biol,10.1016/j.jmb.2006.12.011,0022-2836,Elsevier BV
11526312.0,,The structure and domain organization of Escherichia coli isocitrate lyase.,Acta Crystallogr D Biol Crystallogr,10.1107/s0907444901008642,0907-4449,International Union of Crystallography (IUCr)
32324953.0,,"Tolcapone, a potent aggregation inhibitor for the treatment of familial leptomeningeal amyloidosis.",FEBS J,10.1111/febs.15339,1742-4658,Wiley
24747050.0,4089897.0,Alanine scanning mutagenesis identifies an asparagine-arginine-lysine triad essential to assembly of the shell of the Pdu microcompartment.,J Mol Biol,10.1016/j.jmb.2014.04.012,1089-8638,Elsevier BV
19241371.0,2760367.0,"Camelid nanobodies raised against an integral membrane enzyme, nitric oxide reductase.",Protein Sci,10.1002/pro.69,1469-896X,Wiley
35853968.0,9296673.0,Conformational landscape of the yeast SAGA complex as revealed by cryo-EM.,Sci Rep,10.1038/s41598-022-16391-0,2045-2322,Springer Science and Business Media LLC
12459591.0,,Structural adaptations in a membrane enzyme that terminates endocannabinoid signaling.,Science,10.1126/science.1076535,1095-9203,American Association for the Advancement of Science (AAAS)
30459428.0,6274645.0,Cryo-EM structure of Type III-A CRISPR effector complex.,Cell Res,10.1038/s41422-018-0115-6,1748-7838,Springer Science and Business Media LLC
11414837.0,,Artificial cytochrome b: computer modeling and evaluation of redox potentials.,J Am Chem Soc,10.1021/ja003878z,0002-7863,American Chemical Society (ACS)
30283140.0,6309448.0,Handover mechanism of the growing pilus by the bacterial outer-membrane usher FimD.,Nature,10.1038/s41586-018-0587-z,1476-4687,Springer Science and Business Media LLC
26082492.0,4521011.0,Characterizations of Two Bacterial Persulfide Dioxygenases of the Metallo-β-lactamase Superfamily.,J Biol Chem,10.1074/jbc.M115.652537,1083-351X,Elsevier BV
24920672.0,4139204.0,Insight into the architecture of the NuRD complex: structure of the RbAp48-MTA1 subcomplex.,J Biol Chem,10.1074/jbc.M114.558940,1083-351X,Elsevier BV
28193903.0,5388811.0,Structural Analysis of Mycobacterium tuberculosis Homologues of the Eukaryotic Proteasome Assembly Chaperone 2 (PAC2).,J Bacteriol,10.1128/JB.00846-16,1098-5530,American Society for Microbiology
23613584.0,3657771.0,Smoke-derived karrikin perception by the α/β-hydrolase KAI2 from Arabidopsis.,Proc Natl Acad Sci U S A,10.1073/pnas.1306265110,1091-6490,Proceedings of the National Academy of Sciences
16314578.0,1308890.0,Structure of a group A streptococcal phage-encoded virulence factor reveals a catalytically active triple-stranded beta-helix.,Proc Natl Acad Sci U S A,10.1073/pnas.0504782102,0027-8424,Proceedings of the National Academy of Sciences
20106980.0,2843242.0,"Crystal structure of Get4-Get5 complex and its interactions with Sgt2, Get3, and Ydj1.",J Biol Chem,10.1074/jbc.M109.087098,1083-351X,Elsevier BV
33620209.0,,BET-Family Bromodomains Can Recognize Diacetylated Sequences from Transcription Factors Using a Conserved Mechanism.,Biochemistry,10.1021/acs.biochem.0c00816,1520-4995,American Chemical Society (ACS)
18067873.0,,"Crystal structure of a protein, structurally related to glycosyltransferases, encoded in the Rhodobacter blasticus atp operon.",Biochim Biophys Acta,10.1016/j.bbapap.2007.11.005,0006-3002,Elsevier BV
37733873.0,11191771.0,Structural basis for inactivation of PRC2 by G-quadruplex RNA.,Science,10.1126/science.adh0059,1095-9203,American Association for the Advancement of Science (AAAS)
16165157.0,,Wrapping the alpha-crystallin domain fold in a chaperone assembly.,J Mol Biol,10.1016/j.jmb.2005.08.025,0022-2836,Elsevier BV
37882754.0,10602792.0,Cryo-EM reveals how the mastigoneme assembles and responds to environmental signal changes.,J Cell Biol,10.1083/jcb.202301066,1540-8140,Rockefeller University Press
38351373.0,10933263.0,Regulatory sites of CaM-sensitive adenylyl cyclase AC8 revealed by cryo-EM and structural proteomics.,EMBO Rep,10.1038/s44319-024-00076-y,1469-3178,Springer Science and Business Media LLC
10970745.0,,Cryo-electron crystallography of two sub-complexes of bovine complex I reveals the relationship between the membrane and peripheral arms.,J Mol Biol,10.1006/jmbi.2000.4079,0022-2836,Elsevier BV
23349464.0,3597819.0,Structural basis for Cul3 protein assembly with the BTB-Kelch family of E3 ubiquitin ligases.,J Biol Chem,10.1074/jbc.M112.437996,1083-351X,Elsevier BV
38759629.0,,Autophagy preferentially degrades non-fibrillar polyQ aggregates.,Mol Cell,10.1016/j.molcel.2024.04.018,1097-4164,Elsevier BV
38123677.0,10794152.0,The PfRCR complex bridges malaria parasite and erythrocyte during invasion.,Nature,10.1038/s41586-023-06856-1,1476-4687,Springer Science and Business Media LLC
19103151.0,,"Purification, characterization and crystallization of menaquinol:fumarate oxidoreductase from the green filamentous photosynthetic bacterium Chloroflexus aurantiacus.",Biochim Biophys Acta,10.1016/j.bbabio.2008.11.010,0006-3002,Elsevier BV
32152538.0,,Activation of the α<sub>2B</sub> adrenoceptor by the sedative sympatholytic dexmedetomidine.,Nat Chem Biol,10.1038/s41589-020-0492-2,1552-4469,Springer Science and Business Media LLC
35628121.0,9140674.0,Structural Insights into Iron Ions Accumulation in Dps Nanocage.,Int J Mol Sci,10.3390/ijms23105313,1422-0067,MDPI AG
15341730.0,,Novel binding site identified in a hybrid between cholera toxin and heat-labile enterotoxin: 1.9 A crystal structure reveals the details.,Structure,10.1016/j.str.2004.06.022,0969-2126,Elsevier BV
30696850.0,6351562.0,"Structure, function, and inhibition of drug reactivating human gut microbial β-glucuronidases.",Sci Rep,10.1038/s41598-018-36069-w,2045-2322,Springer Science and Business Media LLC
18798692.0,2535663.0,SARS-coronavirus replication is supported by a reticulovesicular network of modified endoplasmic reticulum.,PLoS Biol,10.1371/journal.pbio.0060226,1545-7885,Public Library of Science (PLoS)
23511972.0,3630358.0,Structure of a bacterial type IV secretion core complex at subnanometre resolution.,EMBO J,10.1038/emboj.2013.58,1460-2075,Springer Science and Business Media LLC
16239335.0,1367061.0,A Brownian dynamics study of the effects of cytochrome f structure and deletion of its small domain in interactions with cytochrome c6 and plastocyanin in Chlamydomonas reinhardtii.,Biophys J,10.1529/biophysj.105.067058,0006-3495,Elsevier BV
30346944.0,6211762.0,Structure of the Macrobrachium rosenbergii nodavirus: A new genus within the Nodaviridae?,PLoS Biol,10.1371/journal.pbio.3000038,1545-7885,Public Library of Science (PLoS)
12837779.0,164883.0,Crystal structure of a putative methyltransferase from Mycobacterium tuberculosis: misannotation of a genome clarified by protein structural analysis.,J Bacteriol,10.1128/JB.185.14.4057-4065.2003,0021-9193,American Society for Microbiology
12631390.0,154158.0,New insights into the biological function of BRCA2 from its structural interactions.,Breast Cancer Res,10.1186/bcr581,1465-542X,Springer Science and Business Media LLC
15657928.0,,YbiV from Escherichia coli K12 is a HAD phosphatase.,Proteins,10.1002/prot.20267,1097-0134,Wiley
33737693.0,7972335.0,Structural basis for the different states of the spike protein of SARS-CoV-2 in complex with ACE2.,Cell Res,10.1038/s41422-021-00490-0,1748-7838,Springer Science and Business Media LLC
11493912.0,,Structure of the Ku heterodimer bound to DNA and its implications for double-strand break repair.,Nature,10.1038/35088000,0028-0836,Springer Science and Business Media LLC
21816279.0,,Role of the clathrin terminal domain in regulating coated pit dynamics revealed by small molecule inhibition.,Cell,10.1016/j.cell.2011.06.025,1097-4172,Elsevier BV
16250652.0,,"Toward selective histone deacetylase inhibitor design: homology modeling, docking studies, and molecular dynamics simulations of human class I histone deacetylases.",J Med Chem,10.1021/jm0505011,0022-2623,American Chemical Society (ACS)
16844993.0,1538861.0,PreBI: prediction of biological interfaces of proteins in crystals.,Nucleic Acids Res,10.1093/nar/gkl267,1362-4962,Oxford University Press (OUP)
30118817.0,,Conformational flexibility of pore loop-1 gives insights into substrate translocation by the AAA<sup>+</sup> protease FtsH.,J Struct Biol,10.1016/j.jsb.2018.08.009,1095-8657,Elsevier BV
19004002.0,,Crystal structure of a 1.6-hexanediol bound tetrameric form of Escherichia coli lac-repressor refined to 2.1 A resolution.,Proteins,10.1002/prot.22284,1097-0134,Wiley
11702069.0,,Crystal structure of an Xrcc4-DNA ligase IV complex.,Nat Struct Biol,10.1038/nsb725,1072-8368,Springer Science and Business Media LLC
18369191.0,2327289.0,Crystallographic and biochemical studies revealing the structural basis for antizyme inhibitor function.,Protein Sci,10.1110/ps.073427208,1469-896X,Wiley
21438536.0,3092736.0,NMR Structure of the C-terminal domain of a tyrosyl-tRNA synthetase that functions in group I intron splicing.,Biochemistry,10.1021/bi200189u,1520-4995,American Chemical Society (ACS)
14568533.0,,"Optimal determination of particle orientation, absolute hand, and contrast loss in single-particle electron cryomicroscopy.",J Mol Biol,10.1016/j.jmb.2003.07.013,0022-2836,Elsevier BV
15843017.0,,The X-ray structure of the type II secretion system complex formed by the N-terminal domain of EpsE and the cytoplasmic domain of EpsL of Vibrio cholerae.,J Mol Biol,10.1016/j.jmb.2005.02.061,0022-2836,Elsevier BV
12594333.0,152267.0,An affibody in complex with a target protein: structure and coupled folding.,Proc Natl Acad Sci U S A,10.1073/pnas.0436086100,0027-8424,Proceedings of the National Academy of Sciences
21965658.0,3220461.0,Mutagenesis of surfactant protein D informed by evolution and x-ray crystallography enhances defenses against influenza A virus in vivo.,J Biol Chem,10.1074/jbc.M111.300673,1083-351X,Elsevier BV
20080697.0,2836606.0,Remosomes: RSC generated non-mobilized particles with approximately 180 bp DNA loosely associated with the histone octamer.,Proc Natl Acad Sci U S A,10.1073/pnas.0904497107,1091-6490,Proceedings of the National Academy of Sciences
16999976.0,,Solution NMR structure of the junction between tropomyosin molecules: implications for actin binding and regulation.,J Mol Biol,10.1016/j.jmb.2006.08.033,0022-2836,Elsevier BV
16511302.0,2197176.0,Crystallization and preliminary characterization of a highly thermostable lectin from Trichosanthes dioica and comparison with other Trichosanthes lectins.,Acta Crystallogr Sect F Struct Biol Cryst Commun,10.1107/S174430910600265X,1744-3091,International Union of Crystallography (IUCr)
34099682.0,8184742.0,Multi-target mode of action of silver against Staphylococcus aureus endows it with capability to combat antibiotic resistance.,Nat Commun,10.1038/s41467-021-23659-y,2041-1723,Springer Science and Business Media LLC
28137870.0,5320997.0,Direct visualization of glutamate transporter elevator mechanism by high-speed AFM.,Proc Natl Acad Sci U S A,10.1073/pnas.1616413114,1091-6490,Proceedings of the National Academy of Sciences
15502303.0,,Structure determination and refinement at 2.44 A resolution of argininosuccinate lyase from Escherichia coli.,Acta Crystallogr D Biol Crystallogr,10.1107/S0907444904021912,0907-4449,International Union of Crystallography (IUCr)
19858093.0,4048942.0,Crystal structure of ED-Eya2: insight into dual roles as a protein tyrosine phosphatase and a transcription factor.,FASEB J,10.1096/fj.09-143891,1530-6860,Wiley
30718768.0,6362118.0,Pharmacophore-guided discovery of CDC25 inhibitors causing cell cycle arrest and tumor regression.,Sci Rep,10.1038/s41598-019-38579-7,2045-2322,Springer Science and Business Media LLC
26460036.0,4629361.0,Structure of ATP synthase from Paracoccus denitrificans determined by X-ray crystallography at 4.0 Å resolution.,Proc Natl Acad Sci U S A,10.1073/pnas.1517542112,1091-6490,Proceedings of the National Academy of Sciences
19731367.0,,Crystal structure of a putative methylmalonyl-coenzyme A epimerase from Thermoanaerobacter tengcongensis at 2.0 A resolution.,Proteins,10.1002/prot.22528,1097-0134,Wiley
33645536.0,7919409.0,Crystal structures of adenylylated and unadenylylated P<sub>II</sub> protein GlnK from Corynebacterium glutamicum.,Acta Crystallogr D Struct Biol,10.1107/S2059798321000735,2059-7983,International Union of Crystallography (IUCr)
28067235.0,5227740.0,Structure of actomyosin rigour complex at 5.2 Å resolution and insights into the ATPase cycle mechanism.,Nat Commun,10.1038/ncomms13969,2041-1723,Springer Science and Business Media LLC
16246368.0,,Structures of Mycobacterium tuberculosis DosR and DosR-DNA complex involved in gene activation during adaptation to hypoxic latency.,J Mol Biol,10.1016/j.jmb.2005.09.048,0022-2836,Elsevier BV
14747732.0,,"Crystallization and preliminary X-ray crystallographic analysis of the RecR protein from Deinococcus radiodurans, a member of the RecFOR DNA-repair pathway.",Acta Crystallogr D Biol Crystallogr,10.1107/S0907444903028191,0907-4449,International Union of Crystallography (IUCr)
28615448.0,5546032.0,Structural and biochemical analyses reveal insights into covalent flavinylation of the Escherichia coli Complex II homolog quinol:fumarate reductase.,J Biol Chem,10.1074/jbc.M117.795120,1083-351X,Elsevier BV
12077435.0,,Structures of human oxy- and deoxyhaemoglobin at different levels of humidity: variability in the T state.,Acta Crystallogr D Biol Crystallogr,10.1107/s0907444902007138,0907-4449,International Union of Crystallography (IUCr)
17928861.0,,Structural basis for selective recognition of ESCRT-III by the AAA ATPase Vps4.,Nature,10.1038/nature06171,1476-4687,Springer Science and Business Media LLC
26478257.0,,ProTSAV: A protein tertiary structure analysis and validation server.,Biochim Biophys Acta,10.1016/j.bbapap.2015.10.004,0006-3002,Elsevier BV
20923632.0,3042559.0,On the question of hydronium binding to ATP-synthase membrane rotors.,Biophys J,10.1016/j.bpj.2010.07.046,1542-0086,Elsevier BV
15140887.0,,Crystal structure of the C-terminal peptidoglycan-binding domain of human peptidoglycan recognition protein Ialpha.,J Biol Chem,10.1074/jbc.M404920200,0021-9258,Elsevier BV
17099698.0,3326531.0,SUMO protease SENP1 induces isomerization of the scissile peptide bond.,Nat Struct Mol Biol,10.1038/nsmb1172,1545-9993,Springer Science and Business Media LLC
28073742.0,,"Genomics, proteomics and evolution of dengue virus.",Brief Funct Genomics,10.1093/bfgp/elw040,2041-2657,Oxford University Press (OUP)
18793646.0,,Crystal structure of Mycobacterium tuberculosis YefM antitoxin reveals that it is not an intrinsically unstructured protein.,J Mol Biol,10.1016/j.jmb.2008.08.067,1089-8638,Elsevier BV
15865428.0,,"Formation and reorientation of glucose 1,6-bisphosphate in the PMM/PGM reaction: transient-state kinetic studies.",Biochemistry,10.1021/bi0501380,0006-2960,American Chemical Society (ACS)
14736236.0,,Unexpected nanomolar inhibition of carbonic anhydrase by COX-2-selective celecoxib: new pharmacological opportunities due to related binding site recognition.,J Med Chem,10.1021/jm030912m,0022-2623,American Chemical Society (ACS)
18258259.0,,Active-site mobility revealed by the crystal structure of arylmalonate decarboxylase from Bordetella bronchiseptica.,J Mol Biol,10.1016/j.jmb.2007.12.069,1089-8638,Elsevier BV
11469863.0,,The crystal and molecular structure of a collagen-like peptide with a biologically relevant sequence.,J Mol Biol,10.1006/jmbi.2001.4849,0022-2836,Elsevier BV
27685543.0,,Expression and Purification of EPHA2 Tyrosine Kinase Domain for Crystallographic and NMR Studies.,Chembiochem,10.1002/cbic.201600483,1439-7633,Wiley
26018083.0,4498060.0,Lipid and Carbohydrate Modifications of α-Galactosylceramide Differently Influence Mouse and Human Type I Natural Killer T Cell Activation.,J Biol Chem,10.1074/jbc.M115.654814,1083-351X,Elsevier BV
11960014.0,122814.0,Amyloid fibers are water-filled nanotubes.,Proc Natl Acad Sci U S A,10.1073/pnas.042681399,0027-8424,Proceedings of the National Academy of Sciences
19369383.0,,"The alpha2beta1 integrin-specific antagonist rhodocetin is a cruciform, heterotetrameric molecule.",FASEB J,10.1096/fj.08-126763,1530-6860,Wiley
28077635.0,5331821.0,"Virion Structure of Black Queen Cell Virus, a Common Honeybee Pathogen.",J Virol,10.1128/JVI.02100-16,1098-5514,American Society for Microbiology
30357414.0,6294518.0,Structural insights into the duplex DNA processing of TREX2.,Nucleic Acids Res,10.1093/nar/gky970,1362-4962,Oxford University Press (OUP)
29860047.0,,Domain swapping dissection in Thermotoga maritima arginine binding protein: How structural flexibility may compensate destabilization.,Biochim Biophys Acta Proteins Proteom,10.1016/j.bbapap.2018.05.016,1570-9639,Elsevier BV
11369847.0,2374022.0,The X-ray structure determination of bovine carbonmonoxy hemoglobin at 2.1 A resoultion and its relationship to the quaternary structures of other hemoglobin crystal froms.,Protein Sci,10.1110/ps.48301,0961-8368,Wiley
11960500.0,,3-Heteroaryl-2-pyridones: benzodiazepine site ligands with functional delectivity for alpha 2/alpha 3-subtypes of human GABA(A) receptor-ion channels.,J Med Chem,10.1021/jm0110789,0022-2623,American Chemical Society (ACS)
12850154.0,,Amyloid protofilaments from the calcium-binding protein equine lysozyme: formation of ring and linear structures depends on pH and metal ion concentration.,J Mol Biol,10.1016/s0022-2836(03)00551-5,0022-2836,Elsevier BV
23108620.0,,Towards a better understanding of the specificity of protein-protein interaction.,J Mol Recognit,10.1002/jmr.2219,1099-1352,Wiley
36129979.0,9491710.0,The structure of a polyketide synthase bimodule core.,Sci Adv,10.1126/sciadv.abo6918,2375-2548,American Association for the Advancement of Science (AAAS)
29026093.0,5638805.0,Crystal structure of the flexible tandem repeat domain of bacterial cellulose synthesis subunit C.,Sci Rep,10.1038/s41598-017-12530-0,2045-2322,Springer Science and Business Media LLC
25404745.0,4242840.0,A network of assembly factors is involved in remodeling rRNA elements during preribosome maturation.,J Cell Biol,10.1083/jcb.201408111,1540-8140,Rockefeller University Press
25957471.0,,Crystal structure of Cry51Aa1: A potential novel insecticidal aerolysin-type β-pore-forming toxin from Bacillus thuringiensis.,Biochem Biophys Res Commun,10.1016/j.bbrc.2015.04.068,1090-2104,Elsevier BV
15651050.0,,"A ""solvated rotamer"" approach to modeling water-mediated hydrogen bonds at protein-protein interfaces.",Proteins,10.1002/prot.20347,1097-0134,Wiley
19121323.0,,"PknB-mediated phosphorylation of a novel substrate, N-acetylglucosamine-1-phosphate uridyltransferase, modulates its acetyltransferase activity.",J Mol Biol,10.1016/j.jmb.2008.12.031,1089-8638,Elsevier BV
21545173.0,3137230.0,Stereochemical basis for engineered pyrrolysyl-tRNA synthetase and the efficient in vivo incorporation of structurally divergent non-native amino acids.,ACS Chem Biol,10.1021/cb200057a,1554-8937,American Chemical Society (ACS)
33305433.0,7849165.0,Architecture of the active post-translational Sec translocon.,EMBO J,10.15252/embj.2020105643,1460-2075,Springer Science and Business Media LLC
23868982.0,3784825.0,"Two potential calmodulin-binding sequences in the ryanodine receptor contribute to a mobile, intra-subunit calmodulin-binding domain.",J Cell Sci,10.1242/jcs.133454,1477-9137,The Company of Biologists
28241144.0,6692119.0,Mediator structure and rearrangements required for holoenzyme formation.,Nature,10.1038/nature21393,1476-4687,Springer Science and Business Media LLC
15269221.0,,"A novel fold revealed by Mycobacterium tuberculosis NAD kinase, a key allosteric enzyme in NADP biosynthesis.",J Biol Chem,10.1074/jbc.M406586200,0021-9258,Elsevier BV
24607412.0,4083812.0,Cryo-EM analysis of the organization of BclA and BxpB in the Bacillus anthracis exosporium.,J Struct Biol,10.1016/j.jsb.2014.02.018,1095-8657,Elsevier BV
19029894.0,2659406.0,Structure of a RSC-nucleosome complex and insights into chromatin remodeling.,Nat Struct Mol Biol,10.1038/nsmb.1524,1545-9985,Springer Science and Business Media LLC
15632114.0,,Crystal structures and amidolytic activities of two glycosylated snake venom serine proteinases.,J Biol Chem,10.1074/jbc.M412900200,0021-9258,Elsevier BV
22575828.0,3358469.0,Stepwise molecular display utilizing icosahedral and helical complexes of phage coat and decoration proteins in the development of robust nanoscale display vehicles.,Biomaterials,10.1016/j.biomaterials.2012.04.026,1878-5905,Elsevier BV
26863983.0,4755332.0,Structure- and function-based design of Plasmodium-selective proteasome inhibitors.,Nature,10.1038/nature16936,1476-4687,Springer Science and Business Media LLC
25524451.0,,"Yersinia enterocolitica type III secretion injectisomes form regularly spaced clusters, which incorporate new machines upon activation.",Mol Microbiol,10.1111/mmi.12908,1365-2958,Wiley
19820093.0,2786614.0,"Structural plasticity and distinct drug-binding modes of LfrR, a mycobacterial efflux pump regulator.",J Bacteriol,10.1128/JB.00631-09,1098-5530,American Society for Microbiology
26344568.0,,Translational arrest by a prokaryotic signal recognition particle is mediated by RNA interactions.,Nat Struct Mol Biol,10.1038/nsmb.3086,1545-9985,Springer Science and Business Media LLC
25564608.0,4342452.0,In situ localization of N and C termini of subunits of the flagellar nexin-dynein regulatory complex (N-DRC) using SNAP tag and cryo-electron tomography.,J Biol Chem,10.1074/jbc.M114.626556,1083-351X,Elsevier BV
21597263.0,3178075.0,Cryogenic transmission electron microscopy study of amelogenin self-assembly at different pH.,Cells Tissues Organs,10.1159/000324250,1422-6421,S. Karger AG
12593667.0,,Three-dimensional structure of the ligand-binding core of GluR2 in complex with the agonist (S)-ATPA: implications for receptor subunit selectivity.,J Med Chem,10.1021/jm021020+,0022-2623,American Chemical Society (ACS)
29496880.0,7328376.0,Accurate computational design of multipass transmembrane proteins.,Science,10.1126/science.aaq1739,1095-9203,American Association for the Advancement of Science (AAAS)
18188150.0,2241650.0,Molecular structure of the ParM polymer and the mechanism leading to its nucleotide-driven dynamic instability.,EMBO J,10.1038/sj.emboj.7601978,1460-2075,Springer Science and Business Media LLC
24699652.0,,Crystallographic characterization of the (R)-selective amine transaminase from Aspergillus fumigatus.,Acta Crystallogr D Biol Crystallogr,10.1107/S1399004714001084,1399-0047,International Union of Crystallography (IUCr)
26057665.0,4461204.0,In meso in situ serial X-ray crystallography of soluble and membrane proteins.,Acta Crystallogr D Biol Crystallogr,10.1107/S1399004715005210,1399-0047,International Union of Crystallography (IUCr)
11739930.0,,Proteomics. High-speed biologists search for gold in proteins.,Science,10.1126/science.294.5549.2074,0036-8075,American Association for the Advancement of Science (AAAS)
11023795.0,,Recognition of structurally diverse substrates by type II 3-hydroxyacyl-CoA dehydrogenase (HADH II)/amyloid-beta binding alcohol dehydrogenase (ABAD).,J Mol Biol,10.1006/jmbi.2000.4139,0022-2836,Elsevier BV
10864668.0,112164.0,Trypsin-induced structural transformation in aquareovirus.,J Virol,10.1128/jvi.74.14.6546-6555.2000,0022-538X,American Society for Microbiology
19923721.0,2777029.0,The 1.9 A structure of the branched-chain amino-acid transaminase (IlvE) from Mycobacterium tuberculosis.,Acta Crystallogr Sect F Struct Biol Cryst Commun,10.1107/S1744309109036690,1744-3091,International Union of Crystallography (IUCr)
34433091.0,,High-resolution structure and strain comparison of infectious mammalian prions.,Mol Cell,10.1016/j.molcel.2021.08.011,1097-4164,Elsevier BV
16741124.0,,Outer membrane active transport: structure of the BtuB:TonB complex.,Science,10.1126/science.1127694,1095-9203,American Association for the Advancement of Science (AAAS)
19204291.0,2651268.0,Crystal structure of the eIF4A-PDCD4 complex.,Proc Natl Acad Sci U S A,10.1073/pnas.0808275106,1091-6490,Proceedings of the National Academy of Sciences
20178981.0,2859563.0,"Crystal structure of SmcR, a quorum-sensing master regulator of Vibrio vulnificus, provides insight into its regulation of transcription.",J Biol Chem,10.1074/jbc.M109.100248,1083-351X,Elsevier BV
25149865.0,,Lysine 362 in cytochrome c oxidase regulates opening of the K-channel via changes in pKA and conformation.,Biochim Biophys Acta,10.1016/j.bbabio.2014.08.003,0006-3002,Elsevier BV
27445329.0,5009272.0,Crystal Structure of the Nephila clavipes Major Ampullate Spidroin 1A N-terminal Domain Reveals Plasticity at the Dimer Interface.,J Biol Chem,10.1074/jbc.M116.736710,1083-351X,Elsevier BV
32535228.0,7289108.0,Structural analysis of the putative SARS-CoV-2 primase complex.,J Struct Biol,10.1016/j.jsb.2020.107548,1095-8657,Elsevier BV
14597624.0,,Gram-positive DsbE proteins function differently from Gram-negative DsbE homologs. A structure to function analysis of DsbE from Mycobacterium tuberculosis.,J Biol Chem,10.1074/jbc.M311833200,0021-9258,Elsevier BV
17897673.0,2713686.0,Analysis of structural dynamics in the ribosome by TLS crystallographic refinement.,J Mol Biol,10.1016/j.jmb.2007.08.054,0022-2836,Elsevier BV
19704023.0,2733745.0,Crystal structure of the complete integrin alphaVbeta3 ectodomain plus an alpha/beta transmembrane fragment.,J Cell Biol,10.1083/jcb.200905085,1540-8140,Rockefeller University Press
32347705.0,8034818.0,Structural Determination of a Filamentous Chaperone to Fabricate Electronically Conductive Metalloprotein Nanowires.,ACS Nano,10.1021/acsnano.9b09405,1936-086X,American Chemical Society (ACS)
17174896.0,,"Reconstitution, activities, and structure of the eukaryotic RNA exosome.",Cell,10.1016/j.cell.2006.10.037,0092-8674,Elsevier BV
24817710.0,4014319.0,Structure of catabolite activator protein with cobalt(II) and sulfate.,Acta Crystallogr F Struct Biol Commun,10.1107/S2053230X14005366,2053-230X,International Union of Crystallography (IUCr)
34050348.0,,Cryo-EM structures tell a tale of two telomerases.,Nat Struct Mol Biol,10.1038/s41594-021-00611-8,1545-9985,Springer Science and Business Media LLC
11175900.0,,Structure of free BglII reveals an unprecedented scissor-like motion for opening an endonuclease.,Nat Struct Biol,10.1038/84111,1072-8368,Springer Science and Business Media LLC
36191023.0,9529111.0,Cryo-electron structures of the extreme thermostable enzymes Sulfur Oxygenase Reductase and Lumazine Synthase.,PLoS One,10.1371/journal.pone.0275487,1932-6203,Public Library of Science (PLoS)
26320582.0,,Tom1 Modulates Binding of Tollip to Phosphatidylinositol 3-Phosphate via a Coupled Folding and Binding Mechanism.,Structure,10.1016/j.str.2015.07.017,1878-4186,Elsevier BV
18852451.0,2571006.0,Structural basis for glycyl radical formation by pyruvate formate-lyase activating enzyme.,Proc Natl Acad Sci U S A,10.1073/pnas.0806640105,1091-6490,Proceedings of the National Academy of Sciences
29906447.0,6124691.0,Helicase-Dependent RNA Decay Illuminated by a Cryo-EM Structure of a Human Nuclear RNA Exosome-MTR4 Complex.,Cell,10.1016/j.cell.2018.05.041,1097-4172,Elsevier BV
29346615.0,5829648.0,The RNA-splicing endonuclease from the euryarchaeaon Methanopyrus kandleri is a heterotetramer with constrained substrate specificity.,Nucleic Acids Res,10.1093/nar/gky003,1362-4962,Oxford University Press (OUP)
15769590.0,,A common docking site for response regulators on the yeast phosphorelay protein YPD1.,Biochim Biophys Acta,10.1016/j.bbapap.2004.12.009,0006-3002,Elsevier BV
12360520.0,,Rebuilt 3D structure of the chloroplast f1 ATPase-tentoxin complex.,Proteins,10.1002/prot.10137,1097-0134,Wiley
15471453.0,,"Synthesis of 4,5-diaryl-1H-pyrazole-3-ol derivatives as potential COX-2 inhibitors.",J Org Chem,10.1021/jo049264k,0022-3263,American Chemical Society (ACS)
38935342.0,11220838.0,Factors affecting macromolecule orientations in thin films formed in cryo-EM.,Acta Crystallogr D Struct Biol,10.1107/S2059798324005229,2059-7983,International Union of Crystallography (IUCr)
23645497.0,3734576.0,Oncogenic H-ras reprograms Madin-Darby canine kidney (MDCK) cell-derived exosomal proteins following epithelial-mesenchymal transition.,Mol Cell Proteomics,10.1074/mcp.M112.027086,1535-9484,Elsevier BV
33436318.0,7920988.0,The Glo3 GAP crystal structure supports the molecular niche model for ArfGAPs in COPI coats.,Adv Biol Regul,10.1016/j.jbior.2020.100781,2212-4934,Elsevier BV
22860022.0,3409205.0,Crystal structure of TNF-α-inducing protein from Helicobacter pylori in active form reveals the intrinsic molecular flexibility for unique DNA-binding.,PLoS One,10.1371/journal.pone.0041871,1932-6203,Public Library of Science (PLoS)
27599738.0,5013598.0,Improved ligand geometries in crystallographic refinement using AFITT in PHENIX.,Acta Crystallogr D Struct Biol,10.1107/S2059798316012225,2059-7983,International Union of Crystallography (IUCr)
21541411.0,3912184.0,2D-SEIRA spectroscopy to highlight conformational changes of the cytochrome c oxidase induced by direct electron transfer.,Metallomics,10.1039/c0mt00083c,1756-591X,Oxford University Press (OUP)
20693686.0,,The first crystal structure of a gramicidin complex with sodium: high-resolution study of a nonstoichiometric gramicidin D-NaI complex.,Acta Crystallogr D Biol Crystallogr,10.1107/S0907444910019876,1399-0047,International Union of Crystallography (IUCr)
