pmid,pmc,title,journal,doi,issn
22562024,,A yeast toxic mutant of HET-s amyloid disrupts membrane integrity.,Biochim Biophys Acta,10.1016/j.bbamem.2012.04.013,0006-3002
17082819,1794691,Molecular mechanism of P pilus termination in uropathogenic Escherichia coli.,EMBO Rep,10.1038/sj.embor.7400833,1469-221X
29481043,6127864,Structural and Functional Studies of a Pyran Synthase Domain from a trans-Acyltransferase Assembly Line.,ACS Chem Biol,10.1021/acschembio.8b00049,1554-8937
26546681,4692232,The Redox State Regulates the Conformation of Rv2466c to Activate the Antitubercular Prodrug TP053.,J Biol Chem,10.1074/jbc.M115.677039,1083-351X
22863569,3469822,ATP-driven remodeling of the linker domain in the dynein motor.,Structure,10.1016/j.str.2012.07.003,1878-4186
24047894,3820868,How natalizumab binds and antagonizes α4 integrins.,J Biol Chem,10.1074/jbc.M113.501668,1083-351X
19278651,2677412,Mapping the initiator binding Taf2 subunit in the structure of hydrated yeast TFIID.,Structure,10.1016/j.str.2009.01.006,0969-2126
21827767,,Crystal structure of α-galactosidase from Lactobacillus acidophilus NCFM: insight into tetramer formation and substrate binding.,J Mol Biol,10.1016/j.jmb.2011.07.057,1089-8638
28423182,,Crystal structure of the EnvZ periplasmic domain with CHAPS.,FEBS Lett,10.1002/1873-3468.12658,1873-3468
33569592,8191861,Molecular determinants of the factor VIII/von Willebrand factor complex revealed by BIVV001 cryo-electron microscopy.,Blood,10.1182/blood.2020009197,1528-0020
18056714,,"Structure and function of sedoheptulose-7-phosphate isomerase, a critical enzyme for lipopolysaccharide biosynthesis and a target for antibiotic adjuvants.",J Biol Chem,10.1074/jbc.M706163200,0021-9258
33682792,7938637,Structural analysis of the Sulfolobus solfataricus TF55β chaperonin by cryo-electron microscopy.,Acta Crystallogr F Struct Biol Commun,10.1107/S2053230X21002223,2053-230X
30367660,6203986,Crystal structure of carbonic anhydrase CaNce103p from the pathogenic yeast Candida albicans.,BMC Struct Biol,10.1186/s12900-018-0093-4,1472-6807
17855348,,Activation of a dimeric metabotropic glutamate receptor by intersubunit rearrangement.,J Biol Chem,10.1074/jbc.M702542200,0021-9258
11173475,,Crystallization and preliminary X-ray analysis of the 12S central subunit of transcarboxylase from Propionibacterium shermanii.,Acta Crystallogr D Biol Crystallogr,10.1107/s0907444900015237,0907-4449
25649206,,Sulphur shuttling across a chaperone during molybdenum cofactor maturation.,Nat Commun,10.1038/ncomms7148,2041-1723
18707141,2646670,Five tyrosines and two serines in human albumin are labeled by the organophosphorus agent FP-biotin.,Chem Res Toxicol,10.1021/tx800144z,1520-5010
31519882,6744463,Retroviral integration into nucleosomes through DNA looping and sliding along the histone octamer.,Nat Commun,10.1038/s41467-019-12007-w,2041-1723
26789250,,Structure of transcribing mammalian RNA polymerase II.,Nature,10.1038/nature16482,1476-4687
14747696,,"Structural plasticity of peanut lectin: an X-ray analysis involving variation in pH, ligand binding and crystal structure.",Acta Crystallogr D Biol Crystallogr,10.1107/S090744490302849X,0907-4449
34425109,8449267,Structural and functional characterization of ubiquitin variant inhibitors for the JAMM-family deubiquitinases STAMBP and STAMBPL1.,J Biol Chem,10.1016/j.jbc.2021.101107,1083-351X
23864660,3764827,Crystal structure of 3-hydroxybenzoate 6-hydroxylase uncovers lipid-assisted flavoprotein strategy for regioselective aromatic hydroxylation.,J Biol Chem,10.1074/jbc.M113.479303,1083-351X
25751425,4385409,Structural organization of the dynein-dynactin complex bound to microtubules.,Nat Struct Mol Biol,10.1038/nsmb.2996,1545-9985
23897460,,Tying down the arm in Bacillus dUTPase: structure and mechanism.,Acta Crystallogr D Biol Crystallogr,10.1107/S090744491300735X,1399-0047
20872636,4789508,Determining the topology of virus assembly intermediates using ion mobility spectrometry-mass spectrometry.,Rapid Commun Mass Spectrom,10.1002/rcm.4732,1097-0231
34883515,8682770,"Functional role and ribosomal position of the unique N-terminal region of DHX29, a factor required for initiation on structured mammalian mRNAs.",Nucleic Acids Res,10.1093/nar/gkab1192,1362-4962
16414069,,X-ray structures of free and leupeptin-complexed human alphaI-tryptase mutants: indication for an alpha-->beta-tryptase transition.,J Mol Biol,10.1016/j.jmb.2005.12.037,0022-2836
15342248,,Crystal structure of human ABAD/HSD10 with a bound inhibitor: implications for design of Alzheimer's disease therapeutics.,J Mol Biol,10.1016/j.jmb.2004.07.071,0022-2836
16216579,,Metalloproteomics: high-throughput structural and functional annotation of proteins in structural genomics.,Structure,10.1016/j.str.2005.07.014,0969-2126
30559193,6329974,Cryo-EM structures of the archaeal PAN-proteasome reveal an around-the-ring ATPase cycle.,Proc Natl Acad Sci U S A,10.1073/pnas.1817752116,1091-6490
16246371,,"Crystal structure of truncated Fibrobacter succinogenes 1,3-1,4-beta-D-glucanase in complex with beta-1,3-1,4-cellotriose.",J Mol Biol,10.1016/j.jmb.2005.09.041,0022-2836
18462756,,A putative alpha-helical porin from Corynebacterium glutamicum.,J Mol Biol,10.1016/j.jmb.2008.04.017,1089-8638
21835759,,A novel mutation in transforming growth factor-beta induced protein (TGFβIp) reveals secondary structure perturbation in lattice corneal dystrophy.,Br J Ophthalmol,10.1136/bjophthalmol-2011-300651,1468-2079
10669610,,Structural basis for the higher Ca(2+)-activation of the regulated actin-activated myosin ATPase observed with Dictyostelium/Tetrahymena actin chimeras.,J Mol Biol,10.1006/jmbi.1999.3467,0022-2836
24025333,3798531,Structural Insights on the bacteriolytic and self-protection mechanism of muramidase effector Tse3 in Pseudomonas aeruginosa.,J Biol Chem,10.1074/jbc.C113.506097,1083-351X
26649906,,Identification of novel scaffolds for potential anti-Helicobacter pylori agents based on the crystal structure of H. pylori 3-deoxy-d-manno-octulosonate 8-phosphate synthase (HpKDO8PS).,Eur J Med Chem,10.1016/j.ejmech.2015.11.036,1768-3254
20974911,2993389,Filament structure of bacterial tubulin homologue TubZ.,Proc Natl Acad Sci U S A,10.1073/pnas.1010176107,1091-6490
21636894,3107052,Structural basis for drug and substrate specificity exhibited by FIV encoding a chimeric FIV/HIV protease.,Acta Crystallogr D Biol Crystallogr,10.1107/S0907444911011681,1399-0047
15388933,,"Structure of Escherichia coli YhdH, a putative quinone oxidoreductase.",Acta Crystallogr D Biol Crystallogr,10.1107/S0907444904020220,0907-4449
16511045,1952419,Crystallization and preliminary X-ray crystallographic analysis of the tRNA-specific adenosine deaminase from Streptococcus pyogenes.,Acta Crystallogr Sect F Struct Biol Cryst Commun,10.1107/S1744309105007311,1744-3091
17561111,,Crystal structure of the stationary phase survival protein SurE with metal ion and AMP.,J Mol Biol,10.1016/j.jmb.2007.05.007,0022-2836
21678907,,"Design, synthesis, and X-ray crystallographic studies of α-aryl substituted fosmidomycin analogues as inhibitors of Mycobacterium tuberculosis 1-deoxy-D-xylulose 5-phosphate reductoisomerase.",J Med Chem,10.1021/jm2000085,1520-4804
25926100,,How the [NiFe4S4] Cluster of CO Dehydrogenase Activates CO2 and NCO(-).,Angew Chem Int Ed Engl,10.1002/anie.201501778,1521-3773
20803133,,"Expression, crystallization, and preliminary X-ray crystallographic analysis of putative SpoVG from Staphylococcus aureus.",Arch Pharm Res,10.1007/s12272-010-0820-2,1976-3786
17543334,,Structural characterization of the tetrameric form of the major cat allergen Fel d 1.,J Mol Biol,10.1016/j.jmb.2007.04.074,0022-2836
22074452,,Solution NMR evidence for symmetry in functionally or crystallographically asymmetric homodimers.,J Am Chem Soc,10.1021/ja206967d,1520-5126
24768538,,Structural and biochemical insights to the role of the CCR4-NOT complex and DDX6 ATPase in microRNA repression.,Mol Cell,10.1016/j.molcel.2014.03.036,1097-4164
27373333,4980432,Structure of a Complete ATP Synthase Dimer Reveals the Molecular Basis of Inner Mitochondrial Membrane Morphology.,Mol Cell,10.1016/j.molcel.2016.05.037,1097-4164
28575120,5456268,Structural basis for 5'-ETS recognition by Utp4 at the early stages of ribosome biogenesis.,PLoS One,10.1371/journal.pone.0178752,1932-6203
30521042,6344862,Hexameric assembly of the AAA+ protein McrB is necessary for GTPase activity.,Nucleic Acids Res,10.1093/nar/gky1170,1362-4962
19481527,3268689,Structural insights into the regulatory particle of the proteasome from Methanocaldococcus jannaschii.,Mol Cell,10.1016/j.molcel.2009.04.021,1097-4164
24638914,,Crystal structure of phosphopantothenate synthetase from Thermococcus kodakarensis.,Proteins,10.1002/prot.24546,1097-0134
17599353,2041831,A structural basis for regulation of actin polymerization by pectenotoxins.,J Mol Biol,10.1016/j.jmb.2007.05.056,0022-2836
22467275,,An intersubunit disulfide bridge stabilizes the tetrameric nucleoside diphosphate kinase of Aquifex aeolicus.,Proteins,10.1002/prot.24062,1097-0134
27710942,5053162,Crystal structure of rofecoxib bound to human cyclooxygenase-2.,Acta Crystallogr F Struct Biol Commun,10.1107/S2053230X16014230,2053-230X
11260493,,Maize protein kinase CK2: regulation and functionality of three beta regulatory subunits.,Plant J,10.1046/j.1365-313x.2001.00973.x,0960-7412
34489474,8421416,Structure of the native pyruvate dehydrogenase complex reveals the mechanism of substrate insertion.,Nat Commun,10.1038/s41467-021-25570-y,2041-1723
22511773,3366002,"Structural and kinetic insights reveal that the amino acid pair Gln-228/Asn-254 modulates the transfructosylating specificity of Schwanniomyces occidentalis β-fructofuranosidase, an enzyme that produces prebiotics.",J Biol Chem,10.1074/jbc.M112.355503,1083-351X
23104057,3590443,Neuropilins lock secreted semaphorins onto plexins in a ternary signaling complex.,Nat Struct Mol Biol,10.1038/nsmb.2416,1545-9985
24975828,,Structure of the monofunctional heme catalase DR1998 from Deinococcus radiodurans.,FEBS J,10.1111/febs.12895,1742-4658
18332142,,Structural and thermodynamic analyses of solute-binding Protein from Bifidobacterium longum specific for core 1 disaccharide and lacto-N-biose I.,J Biol Chem,10.1074/jbc.M709777200,0021-9258
23940612,3734201,Toxoplasma gondii sporozoites invade host cells using two novel paralogues of RON2 and AMA1.,PLoS One,10.1371/journal.pone.0070637,1932-6203
37590348,,MyoD-family inhibitor proteins act as auxiliary subunits of Piezo channels.,Science,10.1126/science.adh8190,1095-9203
15823052,,Attempts to delineate the relative contributions of changes in hydrophobicity and packing to changes in stability of ribonuclease S mutants.,Biochemistry,10.1021/bi050001+,0006-2960
38347213,11062923,O-GlcNAc forces an α-synuclein amyloid strain with notably diminished seeding and pathology.,Nat Chem Biol,10.1038/s41589-024-01551-2,1552-4469
16724112,1500858,Two conformations of a crystalline human tRNA synthetase-tRNA complex: implications for protein synthesis.,EMBO J,10.1038/sj.emboj.7601154,0261-4189
20919991,,Structural insights into the catalytic mechanism of the yeast pyridoxal 5-phosphate synthase Snz1.,Biochem J,10.1042/BJ20101241,1470-8728
17301225,1815232,Toward understanding phosphoseryl-tRNACys formation: the crystal structure of Methanococcus maripaludis phosphoseryl-tRNA synthetase.,Proc Natl Acad Sci U S A,10.1073/pnas.0611504104,0027-8424
34103236,,Take Your PIC.,Trends Biochem Sci,10.1016/j.tibs.2021.05.008,0968-0004
10737931,,Plasticity and steric strain in a parallel beta-helix: rational mutations in the P22 tailspike protein.,Proteins,,0887-3585
21904050,3169402,Structure of fructose bisphosphate aldolase from Encephalitozoon cuniculi.,Acta Crystallogr Sect F Struct Biol Cryst Commun,10.1107/S1744309111021841,1744-3091
15304222,,Crystal structure of archaeal recombinase RADA: a snapshot of its extended conformation.,Mol Cell,10.1016/j.molcel.2004.07.014,1097-2765
35435307,,"Synthesis, crystal structure investigation and computational approach to discover potential hydrazide derivatives as a potent inhibitor of cyclooxygenase-2 enzyme.",J Biochem Mol Toxicol,10.1002/jbt.23082,1099-0461
22837395,3420164,Recognition of modification status on a histone H3 tail by linked histone reader modules of the epigenetic regulator UHRF1.,Proc Natl Acad Sci U S A,10.1073/pnas.1203701109,1091-6490
28502798,,Structure of a soluble epoxide hydrolase identified in Trichoderma reesei.,Biochim Biophys Acta Proteins Proteom,10.1016/j.bbapap.2017.05.004,1570-9639
32880594,7470044,The structure of the Moco carrier protein from Rippkaea orientalis.,Acta Crystallogr F Struct Biol Commun,10.1107/S2053230X20011073,2053-230X
33315219,,Protein Assembly: Defining the Strength of Protein-Protein Interactions Coupling the Theory with Experiments.,Methods Mol Biol,10.1007/978-1-0716-1154-8_6,1940-6029
21327234,,"Trigonal propeller-shaped [Mn(III)3M(II)Na] complexes (M = Mn, Ca): structural and functional models for the dioxygen evolving centre of PSII.",Dalton Trans,10.1039/c0dt01463j,1477-9234
29752410,6028948,Identification and structural characterization of a histidinol phosphate phosphatase from Mycobacterium tuberculosis.,J Biol Chem,10.1074/jbc.RA118.002299,1083-351X
21084280,,High-resolution X-ray analysis reveals binding of arginine to aromatic residues of lysozyme surface: implication of suppression of protein aggregation by arginine.,Protein Eng Des Sel,10.1093/protein/gzq101,1741-0134
26012696,11113795,Two independently folding units of Plasmodium profilin suggest evolution via gene fusion.,Cell Mol Life Sci,10.1007/s00018-015-1932-0,1420-9071
28067914,5296287,Structure of the immature Zika virus at 9 Å resolution.,Nat Struct Mol Biol,10.1038/nsmb.3352,1545-9985
38637576,11026431,Shining light on dinoflagellate photosystem I.,Nat Commun,10.1038/s41467-024-47797-1,2041-1723
18433773,,Structure of a widely conserved type IV pilus biogenesis factor that affects the stability of secretin multimers.,J Mol Biol,10.1016/j.jmb.2008.03.028,1089-8638
18757725,2533196,Microsecond acquisition of heterogeneous structure in the folding of a TIM barrel protein.,Proc Natl Acad Sci U S A,10.1073/pnas.0802788105,1091-6490
30457554,6286129,CryoEM structures of open dimers of gyrase A in complex with DNA illuminate mechanism of strand passage.,Elife,10.7554/eLife.41215,2050-084X
25803078,4621241,The contribution of methionine to the stability of the Escherichia coli MetNIQ ABC transporter-substrate binding protein complex.,Biol Chem,10.1515/hsz-2015-0131,1437-4315
19013466,,Crystal structure and biochemical properties of a novel thermostable esterase containing an immunoglobulin-like domain.,J Mol Biol,10.1016/j.jmb.2008.10.075,1089-8638
15302930,514454,X-ray structure analysis of a designed oligomeric miniprotein reveals a discrete quaternary architecture.,Proc Natl Acad Sci U S A,10.1073/pnas.0401245101,0027-8424
12015593,,Mechanism of glutamate receptor desensitization.,Nature,10.1038/417245a,0028-0836
26455400,,Identification of a new oat β-amylase by functional proteomics.,Biochim Biophys Acta,10.1016/j.bbapap.2015.10.001,0006-3002
