pmid,pmc,title,journal,doi,issn
12135561,,Immunoaffinity purification of the calpains.,Protein Expr Purif,10.1016/s1046-5928(02)00010-4,1046-5928
18266931,4634561,Proteomic analysis of nuclear factors binding to an intronic enhancer in the myelin proteolipid protein gene.,J Neurochem,10.1111/j.1471-4159.2008.05288.x,1471-4159
16600511,,Purification and characterization of a galactose-specific lectin with mitogenic activity from pinto beans.,Biochim Biophys Acta,10.1016/j.bbagen.2006.02.015,0006-3002
14998161,,Histidine-rich peptide selection and quantification in targeted proteomics.,J Proteome Res,10.1021/pr034049q,1535-3893
19218444,2642669,Identification of mRNA splicing factors as the endothelial receptor for carbohydrate-dependent lung colonization of cancer cells.,Proc Natl Acad Sci U S A,10.1073/pnas.0810110106,1091-6490
21060934,,Chemical proteomics reveals bolinaquinone as a clathrin-mediated endocytosis inhibitor.,Mol Biosyst,10.1039/c0mb00126k,1742-2051
19205689,,Expression of antimicrobial peptide LH multimers in Escherichia coli C43(DE3).,Appl Microbiol Biotechnol,10.1007/s00253-009-1893-z,1432-0614
31992042,,Probing Protein-Protein Interactions with Label-Free Mass Spectrometry Quantification in Combination with Affinity Purification by Spin-Tip Affinity Columns.,Anal Chem,10.1021/acs.analchem.9b05355,1520-6882
37059220,10399726,Optimization of a high-throughput shotgun immunoproteomics pipeline for antigen identification.,J Proteomics,10.1016/j.jprot.2023.104906,1876-7737
30351021,,Lanmodulin: A Highly Selective Lanthanide-Binding Protein from a Lanthanide-Utilizing Bacterium.,J Am Chem Soc,10.1021/jacs.8b09842,1520-5126
17960581,,Study of protein targets for covalent modification by the antitumoral and anti-inflammatory prostaglandin PGA1: focus on vimentin.,J Mass Spectrom,10.1002/jms.1291,1076-5174
12018616,,"Isolation and characterization of glutathione-S-transferase isozyme Q3 from the northern quahog, Mercinaria mercinaria.",J Protein Chem,10.1023/a:1015368532136,0277-8033
18542891,,Overview of the pipeline for structural and functional characterization of macrophage proteins at the university of queensland.,Methods Mol Biol,10.1007/978-1-60327-058-8_38,1064-3745
15858219,,Highly selective enrichment of phosphorylated peptides from peptide mixtures using titanium dioxide microcolumns.,Mol Cell Proteomics,10.1074/mcp.T500007-MCP200,1535-9476
25485597,,Rapid analyses of proteomes and interactomes using an integrated solid-phase extraction-liquid chromatography-MS/MS system.,J Proteome Res,10.1021/pr501011z,1535-3907
29477067,,Development of an immunoaffinity column for the highly sensitive analysis of bisphenol A in 14 kinds of foodstuffs using ultra-high-performance liquid chromatography tandem mass spectrometry.,J Chromatogr B Analyt Technol Biomed Life Sci,10.1016/j.jchromb.2018.02.013,1873-376X
32398758,7217864,Legionella effector MavC targets the Ube2N~Ub conjugate for noncanonical ubiquitination.,Nat Commun,10.1038/s41467-020-16211-x,2041-1723
18652502,,Immediate protein targets of photodynamic treatment in carcinoma cells.,J Proteome Res,10.1021/pr800189q,1535-3893
17264129,1865046,Proteomic analysis of the U1 snRNP of Schizosaccharomyces pombe reveals three essential organism-specific proteins.,Nucleic Acids Res,10.1093/nar/gkl1144,1362-4962
17258940,,"A new lectin from the sea worm Serpula vermicularis: isolation, characterization and anti-HIV activity.",Comp Biochem Physiol C Toxicol Pharmacol,10.1016/j.cbpc.2006.11.012,1532-0456
19189860,,Purification and characterization of recombinant human soluble guanylate cyclase produced from baculovirus-infected insect cells.,Protein Expr Purif,10.1016/j.pep.2009.01.001,1096-0279
25656350,,Screening protein isoforms predictive for cancer using immunoaffinity capture and fast LC-MS in PRM mode.,Proteomics Clin Appl,10.1002/prca.201400158,1862-8354
15237995,,"Evidence for a post-translational modification, aspartyl aldehyde, in a photosynthetic membrane protein.",J Am Chem Soc,10.1021/ja0478781,0002-7863
23157168,4494838,Discovery of cell compartment specific protein-protein interactions using affinity purification combined with tandem mass spectrometry.,J Proteome Res,10.1021/pr300778b,1535-3907
20225303,,A diversity optimized combinatorial library for the identification of Fc-fragment binding ligands.,Biopolymers,10.1002/bip.21338,0006-3525
16542425,1431555,Proteomic analysis of nipple aspirate fluid from women with early-stage breast cancer using isotope-coded affinity tags and tandem mass spectrometry reveals differential expression of vitamin D binding protein.,BMC Cancer,10.1186/1471-2407-6-68,1471-2407
21610103,3186196,Trypanosoma brucei mitochondrial respiratome: composition and organization in procyclic form.,Mol Cell Proteomics,10.1074/mcp.M110.006908,1535-9484
31922354,9286418,Next-generation polymerized human hemoglobins in hepatic bioreactor simulations.,Biotechnol Prog,10.1002/btpr.2958,1520-6033
15066178,,Cell surface adhesion of pregnancy-associated plasma protein-A is mediated by four clusters of basic residues located in its third and fourth CCP module.,Eur J Biochem,10.1111/j.1432-1033.2004.04061.x,0014-2956
22206981,,Production and characterization of a recombinant single-chain antibody (scFv) for tracing the σ54 factor of Pseudomonas putida.,J Biotechnol,10.1016/j.jbiotec.2011.12.011,1873-4863
19160682,,In vitro reconstitution of activation of PLCepsilon by Ras and Rho GTPases.,Methods Mol Biol,10.1007/978-1-60327-115-8_24,1064-3745
19090421,,Purification and characterization of a new dimeric mannose/glucose-binding isolectin from Vicia tetrasperma (L.) Schreber.,Prep Biochem Biotechnol,10.1080/10826060802589619,1532-2297
15569150,,"In vitro transcription analysis by reconstituted cyanobacterial RNA polymerase: roles of group 1 and 2 sigma factors and a core subunit, RpoC2.",Genes Cells,10.1111/j.1365-2443.2004.00808.x,1356-9597
17212781,,Subunit composition and in vivo substrate-binding characteristics of Escherichia coli Tat protein complexes expressed at native levels.,FEBS J,10.1111/j.1742-4658.2006.05554.x,1742-464X
39074279,11317567,Huntingtin contains an ubiquitin-binding domain and regulates lysosomal targeting of mitochondrial and RNA-binding proteins.,Proc Natl Acad Sci U S A,10.1073/pnas.2319091121,1091-6490
19287373,,Broad diversity of neutralizing antibodies isolated from memory B cells in HIV-infected individuals.,Nature,10.1038/nature07930,1476-4687
25011449,4107866,Novel Cul3 binding proteins function to remodel E3 ligase complexes.,BMC Cell Biol,10.1186/1471-2121-15-28,1471-2121
19206172,,The Wave complex is intrinsically inactive.,Cell Motil Cytoskeleton,10.1002/cm.20342,1097-0169
33780260,,Detectability of Biotin Tags by LC-MS/MS.,J Proteome Res,10.1021/acs.jproteome.0c01049,1535-3907
11169732,,"Molecular interaction between human tumor marker protein p150, the largest subunit of eIF3, and intermediate filament protein K7.",J Cell Biochem,10.1002/1097-4644(20010315)80:4<483::aid-jcb1002>3.0.co;2-b,0730-2312
21751346,,Putative copper- and zinc-binding motifs in Streptococcus pneumoniae identified by immobilized metal affinity chromatography and mass spectrometry.,Proteomics,10.1002/pmic.201000396,1615-9861
27260968,,Energy transfer between fusion biliproteins co-expressed with phycobiliprotein in Escherichia coli.,Protein Expr Purif,10.1016/j.pep.2016.05.017,1096-0279
21946088,,Characterization of the Cullin7 E3 ubiquitin ligase--heterodimerization of cullin substrate receptors as a novel mechanism to regulate cullin E3 ligase activity.,Cell Signal,10.1016/j.cellsig.2011.08.020,1873-3913
12172034,151477,Three novel MYB proteins with one DNA binding repeat mediate sugar and hormone regulation of alpha-amylase gene expression.,Plant Cell,10.1105/tpc.001735,1040-4651
15766533,,Navigating the chaperone network: an integrative map of physical and genetic interactions mediated by the hsp90 chaperone.,Cell,10.1016/j.cell.2004.12.024,0092-8674
33735457,,Isolation of Arabidopsis extracellular ATP binding proteins by affinity proteomics and identification of PHOSPHOLIPASE C-LIKE 1 as an extracellular protein essential for fumonisin B1 toxicity.,Plant J,10.1111/tpj.15243,1365-313X
17189251,,A new method of purification of proteasome substrates reveals polyubiquitination of 20 S proteasome subunits.,J Biol Chem,10.1074/jbc.M610005200,0021-9258
26661793,7088246,High-Mannose Specific Lectin and Its Recombinants from a Carrageenophyta Kappaphycus alvarezii Represent a Potent Anti-HIV Activity Through High-Affinity Binding to the Viral Envelope Glycoprotein gp120.,Mar Biotechnol (NY),10.1007/s10126-015-9684-2,1436-2236
12483225,,An efficient protein complex purification method for functional proteomics in higher eukaryotes.,Nat Biotechnol,10.1038/nbt773,1087-0156
17514490,,"Rapid, simple and effective technical procedure for the regeneration of IgG and HSA affinity columns for proteomic analysis.",Amino Acids,10.1007/s00726-007-0556-6,1438-2199
16291231,,Protein nitration in biological aging: proteomic and tandem mass spectrometric characterization of nitrated sites.,Methods Enzymol,10.1016/S0076-6879(05)96016-3,0076-6879
22247541,3433922,Development of a novel method for analyzing collagen O-glycosylations by hydrazide chemistry.,Mol Cell Proteomics,10.1074/mcp.M111.010397,1535-9484
15196764,,Surface plasmon resonance immunosensor using self-assembled protein G for the detection of Salmonella paratyphi.,J Biotechnol,10.1016/j.jbiotec.2004.02.010,0168-1656
11814288,,Mass spectrometry of nicotinic acetylcholine receptors and associated proteins as models for complex transmembrane proteins.,Anal Biochem,10.1006/abio.2001.5491,0003-2697
19351501,,[Prediction and modification analysis of low-affinity HLA-A*0201 restricted CTL epitopes derived from HIV-1 pol antigen].,Xi Bao Yu Fen Zi Mian Yi Xue Za Zhi,,1007-8738
12238768,,Affinity tag for protein purification and detection based on the disulfide-linked complex of InaD and NorpA.,Biotechniques,10.2144/02333rr01,0736-6205
28750864,,Identification of a new diagnostic antigen for glanders using immunoproteome analysis.,Comp Immunol Microbiol Infect Dis,10.1016/j.cimid.2017.06.007,1878-1667
25578968,4330355,Two novel NAC transcription factors regulate gene expression and flowering time by associating with the histone demethylase JMJ14.,Nucleic Acids Res,10.1093/nar/gku1382,1362-4962
38853834,11160619,Overlapping coactivator function is required for transcriptional activation by the Candida glabrata Pdr1 transcription factor.,bioRxiv,10.1101/2024.05.24.595833,2692-8205
28463997,5413064,Asymmetry in the function and dynamics of the cytosolic group II chaperonin CCT/TRiC.,PLoS One,10.1371/journal.pone.0176054,1932-6203
24712744,,New affinity probe targeting VEGF receptors for kinase inhibitor selectivity profiling by chemical proteomics.,J Proteome Res,10.1021/pr401247t,1535-3907
23193270,3553985,Roles of yeast eIF2α and eIF2β subunits in the binding of the initiator methionyl-tRNA.,Nucleic Acids Res,10.1093/nar/gks1180,1362-4962
22593149,3421650,Poly(A)-binding protein facilitates translation of an uncapped/nonpolyadenylated viral RNA by binding to the 3' untranslated region.,J Virol,10.1128/JVI.00538-12,1098-5514
20204147,2831644,Investigation of an albumin-enriched fraction of human serum and its albuminome.,Proteomics Clin Appl,10.1002/prca.200600276,1862-8354
36579832,10117376,Characterization of the TBR1 interactome: variants associated with neurodevelopmental disorders disrupt novel protein interactions.,Hum Mol Genet,10.1093/hmg/ddac311,1460-2083
23997662,3750845,Phosphopeptide enrichment by covalent chromatography after derivatization of protein digests immobilized on reversed-phase supports.,J Biomol Tech,10.7171/jbt.13-2403-004,1943-4731
29206445,,"Quantitation of a Therapeutic Antibody in Serum Using Intact Sequential Affinity Capture, Trypsin Digestion, and LC-MS/MS.",Anal Chem,10.1021/acs.analchem.7b03716,1520-6882
11201239,,Effects of substitution of conserved amino acid residues on the sugar-binding property of the tandem-repeat 32-kDa galectin of the nematode Caenorhabditis elegans.,Biol Pharm Bull,10.1248/bpb.24.14,0918-6158
20127469,,"Hepatitis B virus core interacts with the host cell nucleolar protein, nucleophosmin 1.",J Microbiol,10.1007/s12275-009-2720-z,1976-3794
23965991,3789979,Recruitment of a cytoplasmic chaperone relay by the A2A adenosine receptor.,J Biol Chem,10.1074/jbc.M113.464776,1083-351X
10648788,102587,Involvement of multiple subunit-subunit contacts in the assembly of RNA polymerase II.,Nucleic Acids Res,10.1093/nar/28.4.952,1362-4962
12690103,,Expression of inducible nitric-oxide synthase and intracellular protein tyrosine nitration in vascular smooth muscle cells: role of reactive oxygen species.,J Biol Chem,10.1074/jbc.M210806200,0021-9258
21481470,,Biomarker discovery for ovine paratuberculosis (Johne's disease) by proteomic serum profiling.,Comp Immunol Microbiol Infect Dis,10.1016/j.cimid.2011.03.001,1878-1667
29880388,,EPO Derivative ARA290 Attenuates Early Renal Allograft Injury in Rats by Targeting NF-κB Pathway.,Transplant Proc,10.1016/j.transproceed.2018.03.015,1873-2623
21137013,3049999,Proteomic examination of Leishmania chagasi plasma membrane proteins: Contrast between avirulent and virulent (metacyclic) parasite forms.,Proteomics Clin Appl,10.1002/prca.200900050,1862-8354
18419136,,Chemo-enzymatic detection of protein isoaspartate using protein isoaspartate methyltransferase and hydrazine trapping.,Anal Chem,10.1021/ac800251q,1520-6882
14752275,,Proteomic analysis of kinase inhibitor selectivity and function.,Cell Cycle,,1538-4101
17291024,,"Tandem affinity monolithic microcolumns with immobilized protein A, protein G', and antibodies for depletion of high abundance proteins from serum samples: integrated microcolumn-based fluidic system for simultaneous depletion and tryptic digestion.",J Proteome Res,10.1021/pr060660o,1535-3893
17383018,,Identification of a novel septin 4 protein binding to human herpesvirus 8 kaposin A protein using a phage display cDNA library.,J Virol Methods,10.1016/j.jviromet.2007.02.010,0166-0934
21685506,3205874,Independent analysis of the flagellum surface and matrix proteomes provides insight into flagellum signaling in mammalian-infectious Trypanosoma brucei.,Mol Cell Proteomics,10.1074/mcp.M111.010538,1535-9484
37985878,,Co-fractionation-mass spectrometry to characterize native mitochondrial protein assemblies in mammalian neurons and brain.,Nat Protoc,10.1038/s41596-023-00901-z,1750-2799
22976843,,Revealing phosphoproteins playing role in tobacco pollen activated in vitro.,Proteomics,10.1002/pmic.201100318,1615-9861
26067368,4488691,Glutathione Transferases Responses Induced by Microcystin-LR in the Gills and Hepatopancreas of the Clam Venerupis philippinarum.,Toxins (Basel),10.3390/toxins7062096,2072-6651
